Solar_Irradiance,Wind_Speed,Temperature,Humidity,Panel_Type,Battery_Storage_Capacity,Wind_Turbine_Efficiency,Cloud_Cover,Time_of_Day,Season,Energy_Output_Class
0.608758325129553,0.7017310407557849,0.8638667559882083,0.5157361883740449,0.7154841797743894,0.19582504885515772,0.6822263767059911,0.4746481577818049,0.013980791839511841,0.08764237882974013,High
0.41178202748577464,0.7563317864801591,0.59623107984235,0.37699323536663487,0.8089273072177914,0.13062396686929179,0.9664348100843196,0.9311580911106223,0.43883673808413093,0.43200458880915393,Low
0.4738084349601387,0.7799622023887793,0.5744337572963584,0.9218454995477849,0.45253364402930063,0.933954131795238,0.36300144998256145,0.3948409997650211,0.8206481800493821,0.32086504502396973,Moderate
0.4145208293901811,0.47787730565305764,0.8131202726214194,0.03625231751479485,0.5065538158814177,0.14418946390615306,0.062224172652242005,0.4281756874621504,0.7800609232181682,0.706560814322998,High
0.8421660300613831,0.429882758124848,0.7863095527102798,0.8561302203530459,0.0326550345942026,0.20440377476553617,0.8976140083423853,0.5785600551991199,0.513390073528181,0.8702416582470018,Low
0.23000045254839985,0.01102808426890034,0.8901054734427041,0.23081778518778162,0.06931626137131686,0.24626572398078572,0.037949730239870805,0.4629373335771835,0.2497690128593153,0.7847732031423843,High
0.0057209315419646245,0.926557115141838,0.5527474475967035,0.8487363277539678,0.2575677256495169,0.9330148731304205,0.952765897153333,0.16860169123755242,0.4650886629145451,0.5306372566656522,Moderate
0.6513198972262393,0.6033078783889431,0.9676470927328087,0.1391966134168856,0.5438984207131475,0.7557141336010847,0.6645794280090398,0.018555539069860405,0.5637022194181917,0.10244211623265342,High
0.2024621836388314,0.2031539371899681,0.9961468309333384,0.5802189636905405,0.739551148734993,0.7896994303155147,0.9416892084419491,0.6098116579787016,0.9998714382741338,0.7097672839415535,Moderate
0.8901151363098093,0.9196034194214366,0.11654460999863259,0.888107919011472,0.605003061338033,0.10475825953849804,0.19965968664897826,0.9208065870078121,0.6441780901693773,0.36282872472687355,Low
0.8590463297066561,0.9149319017702964,0.8495437595541221,0.4735396468988905,0.39212785498678826,0.8363098750156717,0.040699795253807625,0.10636413302716563,0.6942649300626135,0.08565039391541018,Low
0.07672737192820589,0.9891841643660959,0.499822257748589,0.7465666738033929,0.11832407300313819,0.408193081817418,0.4882099782764918,0.21095271925275338,0.49145414356805195,0.8424664072126257,Moderate
0.10638840541407735,0.8740565631389788,0.3875663382998321,0.8046716178555584,0.7807732348871894,0.26282302621238873,0.4506234145701252,0.3702294858249735,0.35448955078252986,0.33821651718250556,Moderate
0.4951715922466663,0.9977843878200647,0.613072309882715,0.7364942087167792,0.3637860515990571,0.5757500835203105,0.33149227325488284,0.8087422290211197,0.812952983647206,0.21824883251157134,Low
0.6092226627693547,0.24468618812327259,0.055965557262007026,0.9253297368745983,0.7360540144827896,0.8221829058167339,0.9576564743886975,0.2692603164709776,0.4949323243392362,0.8714520646188432,Moderate
0.27490833748224075,0.8422495851992341,0.5064611187670799,0.44683423051992865,0.5129788419143418,0.7786521510749094,0.8225837321614322,0.8820544042787685,0.9946901299645251,0.9021338684470049,Moderate
0.7167977166993706,0.8230283087957645,0.8708905700266667,0.17312543916515577,0.7386620535618252,0.8899974825811321,0.6615820213755933,0.05495787465006641,0.4571205742680441,0.33897083719155985,High
0.5949160209188715,0.23094035922073375,0.2134615161389688,0.047811063702479784,0.9072895614525719,0.9281321860154439,0.16285829163782772,0.9409566212589349,0.06800028364757738,0.35480141928137343,Low
0.3248241097485547,0.09843754900099078,0.4263898947694251,0.2464598696375051,0.921029516053802,0.23812207142774955,0.7343234082185247,0.5607470778737649,0.6825781370900827,0.5796285275831441,Low
0.025371488042315593,0.9794205136775996,0.9394808877148755,0.1431975038802421,0.5351067800006034,0.42385789416927167,0.727012454699724,0.6587776784877045,0.04664145092581107,0.7334414938106582,Moderate
0.7501502812985177,0.29602455152061036,0.4285638378056973,0.5579487414344805,0.5115083647656388,0.014628539205070012,0.42506817361600746,0.3676895225363531,0.2505015968847033,0.06314920190686346,Moderate
0.2147536658250827,0.8708917904678061,0.3583676323323983,0.184945337211732,0.26567846550283725,0.87932165926506,0.9247859097140136,0.7819942855110603,0.35373825277990334,0.5933436571884717,Moderate
0.8344737434626284,0.0041271546746038945,0.4405366481233782,0.03893370728937118,0.9357998315292914,0.15457215147476755,0.16697788222901044,0.16656625008440606,0.7394835856213277,0.9528200617835816,Low
0.4202902600542552,0.021024807219602204,0.5194527665175563,0.03598982886866786,0.4579191671996209,0.8614748123426943,0.2673375624116643,0.04891182527848703,0.4942359264076128,0.2620938971799537,High
0.5770774426317654,0.4658713086963684,0.6319913441314688,0.8315694983648616,0.12759123928737715,0.32938732198659637,0.06322433925063364,0.39551694310755714,0.02864593131025661,0.9088272140969338,Low
0.8729487304090019,0.23871468393506357,0.8006928009167311,0.5914499314430248,0.4327049146265499,0.3681335899811382,0.7954509581775875,0.8536957139810395,0.6168498512759222,0.9501683407630936,High
0.8636230009199534,0.6898412834359643,0.45210220576431426,0.35808530189337817,0.12705325023800396,0.039132254483859374,0.6217593860953973,0.7549268366376947,0.41143623742666235,0.26915364097108974,Moderate
0.37151957524357326,0.5655643255679543,0.8174809350901403,0.8942280427402469,0.5025316842570751,0.3268787897653196,0.31494030568124953,0.517155970488958,0.9218345099671071,0.7542018658853505,Low
0.20888889271484312,0.07748579745049144,0.5337206613520806,0.0701966114077136,0.5612755148562122,0.8883636828012641,0.16381366359431537,0.5721377471653535,0.4995623111402354,0.23877500831956,High
0.7751460777285947,0.16262829631571707,0.33848051036797766,0.9803220727278259,0.3377557614935853,0.02554740112160414,0.04014777002874037,0.12989282629875543,0.708975145939339,0.7376111617321327,Low
0.4330802036021312,0.3880492700584143,0.6579508281194142,0.616291790254461,0.07165061423148467,0.40632747304672534,0.1667455686259366,0.8406815086175822,0.21886849232954686,0.7974199712888259,High
0.1920419935590041,0.18560406395543316,0.7177222547434914,0.18346425396884847,0.9435035356332391,0.03139962981274114,0.4532846463376582,0.7869596829641969,0.7609735645316532,0.24720570371064943,High
0.9044253423171502,0.7922223472439286,0.5580489756294875,0.6790690989769685,0.7733531134834296,0.37092342510906495,0.24717696901060615,0.6564703938869427,0.7209553104836723,0.715869543583235,Low
0.19810419424108738,0.41607023555328004,0.05661497313472341,0.7633812597835626,0.838881080505121,0.17264064078029118,0.2589821774319667,0.46619103632893844,0.9040817085413082,0.8121045388640898,Moderate
0.025807168191231078,0.09343186684249927,0.1698828751608249,0.4293427833707745,0.3668683942862294,0.25221839326837203,0.8755763666677143,0.9644592682795124,0.033821641719199214,0.35857887210691175,Low
0.020279973767419968,0.48434290227212484,0.2852977208902282,0.8616326062455474,0.7608310300194505,0.877598373161419,0.5151376734611006,0.8790319718764711,0.44750069761745115,0.16770277598972694,Moderate
0.6223153564542643,0.09083818106141417,0.2826256059514931,0.1507324072964703,0.48537289516919424,0.436049220621891,0.7292519731284146,0.6444304935146186,0.6791554027396302,0.09196456731751357,High
0.6616750607175304,0.12893730541981718,0.6734208002468706,0.27883758357760835,0.20108348840604595,0.2737979914019122,0.03571094902814309,0.3718009977172879,0.09516390008021502,0.5753817036099419,High
0.3110417050569839,0.2396098320282053,0.018348661673632582,0.09349236158398977,0.12442337690721328,0.5893383779505478,0.3651633556780287,0.6180222786815124,0.4106040671489124,0.9780981193157132,Low
0.3200109892470634,0.8595277052474898,0.7556817770495199,0.21087784060735215,0.34505086932205686,0.14210695983258237,0.4791693473954418,0.5754409265306654,0.9421466030661954,0.8229503200222161,Low
0.33949391505994275,0.9246125323329719,0.2653424748069332,0.23872881191114503,0.13755211147513968,0.2593916074208559,0.1864168552101847,0.3942419878349164,0.43593449089112823,0.4358396389345528,Moderate
0.6801585467588787,0.8262577293320691,0.3100218462161024,0.9176331909217101,0.9982689762040686,0.5462479676028885,0.12019154144553867,0.3066739716880761,0.9854047834806314,0.5366209028549586,Moderate
0.058133791026828585,0.33407721741784724,0.5279098279439243,0.0781096887511562,0.049188990232022056,0.23752304184806883,0.8703037784998425,0.4070107922373224,0.05683906107981962,0.27952788541181894,Low
0.9291163526913256,0.27244644110883165,0.21592560093895752,0.42741512018770944,0.44114359936907654,0.6791277374008733,0.9394316270997966,0.5739114060333979,0.7178297761408913,0.16306586736006357,Moderate
0.22252104417744645,0.5491556907902392,0.8844713135755276,0.532398687226913,0.45209352239038414,0.49149130225952253,0.07880669804540741,0.4281348447110944,0.5810162362482695,0.48208115823227327,Moderate
0.9996732052420922,0.7218531605331123,0.08536877932656528,0.8986930538021608,0.30063192858167553,0.7719890702546909,0.3490187125424431,0.26357448820138385,0.5005396771321254,0.4635015661671852,Low
0.17152269378718699,0.9933727881601748,0.44438236230106487,0.9976962186612135,0.5713515657069453,0.9482445357224686,0.9582856281444737,0.7609633177608087,0.9708474014850094,0.5219299528037602,Low
0.7715464573123775,0.13157071187892622,0.84942226945489,0.7533881149198358,0.14997702415154468,0.11580488934740774,0.08316173313246489,0.5314674959574129,0.12965040049112864,0.9528045855639408,High
0.22341254492962503,0.049291999023804434,0.6158438944212358,0.9707909905690295,0.7839123805872337,0.33466500998454485,0.6436413728787262,0.06767516322559997,0.8959989516809134,0.6038953001447722,High
0.08084680164325397,0.694355888995271,0.29232951584263345,0.7871011325358738,0.3324477182476383,0.31954906287840656,0.9722213709670056,0.3683165056261255,0.6912404111366103,0.6057718366223738,Low
0.8749333243506489,0.8322257835039055,0.4207602077764607,0.9632026409714166,0.5913425897986417,0.15118291933725425,0.9782236685813746,0.8849134572119935,0.2589960732996327,0.12802476286107678,High
0.8587512591908919,0.8463487798664232,0.7066943803425146,0.7072707259444552,0.7156392360669593,0.8103031373334708,0.47122333090374324,0.7552365311999519,0.9016691456322934,0.9964888661768204,Moderate
0.40357039244960136,0.6784635490771607,0.9732607433638993,0.07976342545107107,0.8890421176901612,0.75987870403879,0.1627491077823806,0.3232467839440071,0.42929491786101326,0.7728449442346685,Low
0.7023961425404268,0.9540158041191871,0.8931387183794335,0.4019201869926765,0.8357874364522001,0.484425470834399,0.20208431497743884,0.9381831520445091,0.8142273280730709,0.8772033440940048,High
0.5570659326839171,0.5110047635445869,0.3424328083823768,0.6465972838024704,0.6083090281035596,0.5377707777946096,0.8896013951243946,0.07660290835821015,0.38883651704739997,0.4143004118309941,Low
0.8529561136737488,0.9138147983362125,0.9981978792878575,0.350718509454251,0.3883931803838869,0.05954413800249625,0.9116830043297359,0.9612347038921889,0.850930827433241,0.5021280957856249,High
0.3150559693186544,0.967812136991523,0.003504663531058272,0.2733839181137786,0.503204670074964,0.5555073523270456,0.6078796438735548,0.24570509248467565,0.6366291184450487,0.5220838091622765,Low
0.5236723999989852,0.8471574570031077,0.02762975580841509,0.577399267133091,0.7687347933788026,0.7913415240196364,0.7661763994699113,0.009094180302419264,0.14104663358372715,0.19409453928960518,Moderate
0.48537237120455046,0.3097585632586206,0.8238405151711938,0.9335018767024349,0.877545542559473,0.5738275735838572,0.7399312514704082,0.4338080365183268,0.6496631634695276,0.6894891563269572,High
0.35390582625685874,0.19621565117029527,0.19946268683305202,0.03498187351615356,0.10378192817667187,0.2653063701204189,0.661821597989107,0.35897042968700865,0.19134476270187262,0.9029767236174566,Low
0.8914550645563722,0.5481200649818184,0.06076926839624086,0.7692312035414377,0.3848562624930535,0.6675482723343372,0.8272769548719391,0.5390890052067938,0.4119226278941627,0.163705818138419,Moderate
0.16587792466253548,0.45301475038018846,0.23714807323650222,0.7227272780446271,0.7761165984135006,0.36148842996524766,0.6854066230403211,0.7967728605698454,0.17029558425203373,0.0863182734861645,High
0.14950863952069615,0.877758342192733,0.4261001539808602,0.9639534253882871,0.431651762593961,0.5448732842857352,0.5340023057474993,0.8424308021504471,0.022016115667118585,0.7382189055403422,High
0.5769095353227514,0.10003167106715372,0.7305662704334048,0.9307112223325436,0.33222776406628385,0.48756536327892475,0.23695636258815678,0.4012299996116918,0.2118865394499575,0.27320183167298207,Low
0.657494229984942,0.2577400613115186,0.6243355265512055,0.7622325620441929,0.4113226968232696,0.3811750009651801,0.743888144118619,0.4298457437063502,0.5363720237241257,0.6238625416173293,Moderate
0.19461925432456517,0.7517989445187085,0.23762121756042043,0.5204087646825987,0.6028447467863508,0.7188779803941351,0.47343786783827446,0.14817773032947368,0.481560967777346,0.6957583379921807,Low
0.3907174422546241,0.09498664497731213,0.5032704481005844,0.20426755323351986,0.9998051441338015,0.8838761119858818,0.2947916840075093,0.047547608881163494,0.5014970955360637,0.3219107635818218,High
0.9465638429787437,0.3207644140217002,0.9262141053985687,0.5452357183255744,0.4929924291045318,0.005212518476924943,0.8019462757417753,0.6412149902350247,0.2476868784466013,0.8151445974257844,Low
0.246617422690674,0.38715539405398314,0.8150077769837577,0.7653519939196538,0.20849447495426054,0.9336165192303673,0.6967136003530283,0.06443762555269228,0.6851612006141862,0.5499889821142169,Low
0.6683607021173941,0.62259379656269,0.3231897848317934,0.8956692126378931,0.16284657527909474,0.511515136083225,0.9373395631247,0.7338301194214559,0.7042632868203458,0.8689994079518027,Moderate
0.7401493936975908,0.15813264571936458,0.9822645613556963,0.7897120092105491,0.04234974747641429,0.7007318803632652,0.16544164001887773,0.5390901450222475,0.35796782555966555,0.7632935525589475,Moderate
0.44812869946515954,0.8606044903497095,0.708620400435131,0.19526693519105398,0.5588172349183215,0.8556245661758771,0.6491892846364932,0.1985829782260834,0.8811700884741743,0.8685756320374538,High
0.937525986759583,0.44754223546627425,0.06244935566678178,0.5996863142280594,0.5445720914888342,0.46710369231426996,0.24423946808817598,0.5395229435126496,0.6440232166355478,0.02016138211789409,Moderate
0.7366567352187905,0.9170217118805565,0.03516071328863868,0.332173459531357,0.20523392678030916,0.8349740733648903,0.9035829853016417,0.18299771660209885,0.7130392752586318,0.24350626073859472,Low
0.45792457986089785,0.4678699136339316,0.16840794901002998,0.009205667390642991,0.695329406452567,0.17761981945520222,0.09949941425661568,0.438737207510412,0.2773399179389394,0.09000794044593863,High
0.569335201776094,0.27504025894073336,0.7278558680501468,0.20022093578866607,0.7411070416296808,0.15916753447981447,0.6561618064448772,0.7995603162422289,0.0006116351555870425,0.44208301718934917,Moderate
0.6926134434251007,0.14182882868767488,0.1837389258424279,0.11322064993344927,0.25909820538211126,0.6574713688561535,0.7910857215280299,0.4619192934106374,0.8653756121021096,0.8899601216153182,Low
0.5921901804292182,0.003745094711284813,0.5114867692088335,0.8427191235394685,0.3440997640297365,0.8701430055517372,0.3549178403647072,0.14869931829754823,0.8224243845798085,0.4675402622668692,Low
0.8786975838260759,0.5321574849848356,0.09326012018083174,0.258506252147812,0.9904716723472566,0.8924261775360394,0.9541380793838092,0.7238286818229451,0.12319188804283021,0.8497130445803941,High
0.35688866228040117,0.10715669692692342,0.9208861578301951,0.2846979688875555,0.3742644678507342,0.6437404583772466,0.8507306845860373,0.18676841627000884,0.3741051349563065,0.3271782380193179,High
0.29988574005580493,0.3917277636311782,0.34396061358356755,0.9599365717988843,0.7608016717561018,0.5254892302093175,0.2946182996849034,0.7385498743701094,0.6613393083885826,0.3395700728052524,Moderate
0.2138388894952643,0.5892717612370867,0.9081320565606308,0.37908672304885216,0.45272542662994,0.3313930876965162,0.007541092715998676,0.4793522892158333,0.6521108572187282,0.8955617303268776,Moderate
0.037782968064595135,0.2756858969027003,0.9448756419105443,0.009585640144394558,0.7933448278609759,0.9800004155993314,0.29665717611806086,0.4537417590943016,0.8603503348085565,0.42581714651170155,Moderate
0.043013964380055336,0.17522429236611525,0.006128647313680791,0.28384614834613653,0.7690232387826479,0.3196956866662505,0.28131047047074254,0.8514350378574748,0.14026816163542855,0.7897654877946664,Moderate
0.8700551931092828,0.7747216226093416,0.46413518719873204,0.11929958060181245,0.6677560251985356,0.7441861072315932,0.889964607500909,0.7086035243406688,0.4299397477851188,0.23664354788190134,High
0.6783931464059073,0.9467911722816206,0.024656055706892888,0.10280856173585395,0.8547783462955792,0.5319817999050007,0.9671211782547475,0.03291079695493926,0.09722441792642478,0.9488008296776355,Low
0.6605324154364861,0.100440417861966,0.9086927663029059,0.07748729013574951,0.9392184948776852,0.6085123425253467,0.07043998597026035,0.2961743146016024,0.38959524843862814,0.5745782465305711,Low
0.614642818934886,0.15559032438500786,0.5184075447345758,0.5932594701753773,0.5799833204520839,0.3934805505886262,0.4712948285333167,0.8709206608498986,0.015107445587704382,0.7593235685784019,Moderate
0.8492191446941049,0.9600126572527187,0.07494401269849682,0.18934772362985863,0.23746890722274572,0.9648231254722478,0.5483319985297957,0.01832616854519864,0.898273065110127,0.0895156997948855,High
0.48026692566562745,0.03778422181224628,0.11027672827656687,0.36124279404101045,0.398628961644075,0.571682326099271,0.0929116613297033,0.5452534462619704,0.5270439968286811,0.4926642258305287,Moderate
0.8704108285583003,0.9776323365504722,0.38350902449273905,0.8620177161300168,0.7583057135132932,0.93778763045879,0.37749770913752256,0.7278256691739439,0.8498022608023537,0.9010384977340232,Moderate
0.35944502618223917,0.004644483084988771,0.9402341928728895,0.42433813979627566,0.6508834851238695,0.007591416173914123,0.3170824173929506,0.6218560854845758,0.05990470100336376,0.8770386290433045,High
0.9267075043390905,0.8736686556513313,0.6929091515680809,0.9156913500516376,0.17779833856524874,0.572670583191121,0.5360563543270873,0.7605322021044364,0.22745811047292064,0.04681395723422754,Low
0.6986569800812401,0.3073251809877495,0.8676188661891324,0.49793805339560626,0.051239541146424705,0.7171868897252714,0.661190899731938,0.7256918489147458,0.2593799952211806,0.3036984691289467,Low
0.25717713602442727,0.9385888581772965,0.36645664633997965,0.39883661483975574,0.6829615935420649,0.745080171162218,0.7034851104965666,0.6920306951531133,0.38669149463878805,0.4433200064790801,Moderate
0.5640849216886251,0.31694528863558546,0.04321369954999832,0.7503889270907016,0.25107902402934534,0.9049768817816813,0.13675502361338754,0.8215398609256521,0.8028663723975461,0.17226481435578822,High
0.5330305614882556,0.654306321534056,0.9743176372044141,0.0731750987680021,0.49967024372905344,0.004401609003786278,0.8129477019446214,0.6456906684495384,0.38655787373149264,0.7299983109899704,Low
0.13789882173033396,0.08003256976593665,0.017172990662369547,0.08947838298241739,0.7467467725125942,0.00033015925947643687,0.678542029790759,0.40241849425698206,0.204653529646327,0.18451199559871156,Low
0.5912429057506141,0.242329811453739,0.947651653081089,0.6519737139229607,0.5626667806563331,0.4722634607952153,0.8890749167467196,0.47190910991458757,0.06499026033876842,0.3466396943698862,High
0.31478562371695795,0.7736793464792507,0.3686774238491447,0.48694071323924826,0.08330258311179639,0.02929370500537065,0.4493360594354341,0.7167247826814506,0.07949174835268746,0.6632806368578182,High
0.05234876680960243,0.5286858536788197,0.010090405021881521,0.7904152503192102,0.1855802367835554,0.9745325536623746,0.8938897627221916,0.8763060296667939,0.7600472059609774,0.48208934452447993,Low
0.9486561577065649,0.9279690617870447,0.6891572317245083,0.9162708373435314,0.21932818403091914,0.22206517454139196,0.8657741223560754,0.2722188008397757,0.444802991036633,0.7385710386348938,Moderate
0.6414903690642878,0.4287514083413543,0.9805403040313542,0.38836687767154754,0.2578642536448449,0.4726647293648447,0.4384093323592696,0.34207679597107077,0.7261811220000153,0.9612079012228597,Moderate
0.876918931870847,0.8698123658139231,0.9656257228375925,0.5964100265846463,0.5654033919505043,0.06113763001222361,0.3811433152929786,0.9307393963624127,0.6822871217636975,0.1165466877151975,Low
0.6760560050132531,0.4489554374782375,0.16093701120241843,0.5006966277953099,0.5039657798253935,0.5220484161712585,0.9328120149702568,0.5785117924094454,0.1353624617602578,0.7095677163980609,Moderate
0.35698369214011294,0.9792482787019853,0.18124780606615498,0.9816106556424329,0.20316003836420893,0.3799561251474085,0.7151647345384377,0.17896181713500103,0.1428879341922672,0.23034415563211452,Moderate
0.5126880723288114,0.9598343813988768,0.5655389146196601,0.8310844073565952,0.06755484345568707,0.044660028877223756,0.9282453464380757,0.6636951389123827,0.7553420154341339,0.41447672740756925,High
0.6757467603471771,0.3291367055560803,0.6373048264283244,0.9117377082773536,0.17143220447471808,0.33512426669622475,0.796974778895813,0.9907621555393796,0.7212682934854172,0.032862725795139824,High
0.9602523252014376,0.8859236704168032,0.7394179136658656,0.2543400875776042,0.9843813126186033,0.3914360202228556,0.6092974392914143,0.8234535644704001,0.37803076687431036,0.13590738229269894,High
0.2536694591216965,0.8476113742156492,0.1810503604721475,0.7725264231625943,0.46854694979147227,0.98992149127494,0.1158527770037645,0.7457411365514027,0.07742226333284008,0.3197772890488997,Moderate
0.8749770586241177,0.21068039732756283,0.9590070867644345,0.2654732249976489,0.8673455047021125,0.20788587191937546,0.2914806725790985,0.20804665426626923,0.0120980216984522,0.34198580528798495,High
0.9240778052942694,0.6242904007832697,0.6387392562892379,0.2087425334283899,0.8487524666688433,0.5447796153700997,0.9688424070983915,0.8761397846840072,0.28815694946174486,0.8995852164620958,High
0.6704155146589565,0.07268231558981486,0.8470469188705548,0.9442661596555508,0.5115195574628737,0.9873155491986286,0.31942209871420446,0.5257888435355464,0.009222273587226937,0.7418129092665151,Low
0.9312666274013378,0.8367107205834616,0.5400657152841718,0.019304416717866646,0.7066877084605435,0.7920192079401351,0.09325486978537079,0.8892900220719556,0.2300726211037034,0.9721829681870411,High
0.3978785874773685,0.17454588350349654,0.4142768475898826,0.9653887036634297,0.19275201041271228,0.9933675008820889,0.7075533559193198,0.3298278294248793,0.41950074021133854,0.5990715103352405,Low
0.9530161760404428,0.07081470138576451,0.977182906594996,0.1492618969888062,0.6883967049269083,0.9682983146601692,0.7340042545436842,0.06205105263543276,0.1214157653119542,0.24171373209131797,Moderate
0.7027828771659749,0.4002190955388112,0.5821213708198361,0.8194380817932682,0.2723845792632895,0.4895395420941543,0.2854577202871508,0.4759759686597461,0.10427775783154625,0.32765502992164286,High
0.0420057674188119,0.5769221385996435,0.8668735827991789,0.2759225530681031,0.8320620967541508,0.6963758498705658,0.29767197934630374,0.26983760481787766,0.8964374357187366,0.3198359232919671,Low
0.9068728318190528,0.854916958559771,0.9532923963662899,0.3507023274307274,0.08372413310890992,0.1104431269411511,0.4688929855087839,0.7152292897762982,0.5854700290228892,0.3264943276632516,Low
0.48447280903319256,0.9742425255217365,0.6753546270086592,0.21675771132198496,0.7731386728852775,0.44114882504680186,0.02178894976225554,0.9571065528560324,0.9344556867627815,0.6729641731118157,Low
0.46032698477783285,0.43949251256986366,0.548938678518675,0.5855140424810796,0.09993690656861953,0.8090185422666974,0.7893230103611636,0.6909741511515639,0.3458261637856792,0.5308079280904162,Moderate
0.5664666059796343,0.06044692298527021,0.0035108509106506203,0.3480955475078741,0.881189236894309,0.5053353209771434,0.3170887872741256,0.8869339297092035,0.6771449373291631,0.3854241780866443,High
0.14938454677122792,0.7491155790258707,0.04001964073900599,0.6573930394946632,0.3042045181350037,0.7026990328172319,0.8537631020019776,0.45302401360120637,0.2046916746217904,0.1490897687287166,Moderate
0.46916604856739863,0.5651732562239374,0.20085121605111633,0.015647317942065975,0.6543933648305748,0.745751329984277,0.8026304216000337,0.7716407371953017,0.6183403172799412,0.022139162942145907,Low
0.8311272167177457,0.44789134484446314,0.18600843185599525,0.06437488351503962,0.48750227862027984,0.2534691412428939,0.6614020331187831,0.8430434366717035,0.1295857300099844,0.2188346775876926,Moderate
0.015482459137515336,0.30926887879218967,0.25475879519984534,0.09966115273124865,0.366303145262339,0.8756993729425655,0.3248748670992887,0.7108756275835424,0.002080639176285759,0.10747140396868127,Moderate
0.2729171603243713,0.5023985278435357,0.3049346376976608,0.41899368531023107,0.6454418331834965,0.45982243090917896,0.51631656166117,0.5077772860695646,0.931531801409579,0.7854450308522394,Low
0.00245458644384422,0.33867960445703094,0.36006549355072826,0.8147961726599761,0.947522980551238,0.21018510362154375,0.444829257597959,0.625866109615368,0.5548943761752093,0.11249795781388539,High
0.41571130914984833,0.7570118677473603,0.42053769006887654,0.8881779103783827,0.04126974737462186,0.8654158817884438,0.3388818862486742,0.7005069956788803,0.9269406627820395,0.7242282373068362,High
0.7283155104937347,0.5438936964926411,0.09886633845601467,0.24481074006090076,0.9188528558831043,0.41781880610625366,0.8481362893031782,0.2530844032214269,0.33383152370207203,0.38565868977608264,Moderate
0.7987718291146285,0.876847774154112,0.04236193195278204,0.574369724239014,0.6090816550210135,0.7503124383797197,0.4835070745776653,0.8095792609149848,0.3277860691617568,0.07337838974377597,High
0.9451897611270066,0.5435439146494421,0.6739444490730234,0.7683649926926005,0.8073143007690523,0.5480330722215929,0.8327230977971465,0.9503245389672733,0.4006550017730317,0.8127300494315858,Low
0.6085046129707865,0.23826241333993003,0.5373348248430777,0.2888294299196087,0.3838749534342776,0.38187175223450043,0.10521847414182428,0.465239315179936,0.7060409839581683,0.5796305702366134,High
0.25462686665289547,0.8510918822321445,0.44414420222011963,0.4090077367362732,0.4718429748376137,0.8098764150385693,0.14102478860033574,0.7010671831098774,0.5658086341861742,0.23576151286357305,Moderate
0.924147949136699,0.5572190449300439,0.6344399411683523,0.5239742026857139,0.868850751801164,0.584469931644613,0.9773203051129767,0.737025905790354,0.9253549070991179,0.8946811743326679,Low
0.7753157538803761,0.20684103814356125,0.8276794072035405,0.1348748464080477,0.4148479698098231,0.3905621024270317,0.5877684626060896,0.6622475475214803,0.025440901132439353,0.04525831387055146,Low
0.5744284830031445,0.6235078099562221,0.4276929091162046,0.025982293725780314,0.534659566749085,0.10959787033512702,0.509769673499049,0.5471151083286355,0.7081959379725364,0.2018196081977629,Low
0.695640215718936,0.35771676494242755,0.6411194650519794,0.15280580931828325,0.020194923084332905,0.8954453137667079,0.5231560631441117,0.8816479545748106,0.3303276893665543,0.752046927805861,Moderate
0.9243163550074291,0.8444056122920658,0.9535722238351587,0.6268536212535334,0.1585980058380423,0.035469585341666554,0.21526877403285982,0.44892670926889444,0.18023365181846118,0.7093779303098892,Moderate
0.7123940284729217,0.4532997386465428,0.8396244958615607,0.07361826153368167,0.6416865079747998,0.8631873483680562,0.718703949501973,0.06110295648660358,0.510395622520099,0.28927169372447803,High
0.368374507584734,0.7264413581074167,0.42600081050240945,0.1896963648501283,0.7169769010638771,0.35996152488315547,0.08478062372975437,0.8445563757121602,0.505063784179996,0.062024875352783115,Moderate
0.7130282022890967,0.09553620763623716,0.644716837814743,0.3378538856953037,0.5826009367844994,0.6393387635014058,0.5733237131030232,0.6739812723165507,0.1370110286884284,0.8580780722249438,Low
0.04027816273538787,0.3960243463023462,0.17707092191593976,0.07787006430636634,0.14331003627561067,0.9221997238356853,0.5707687965859014,0.8492586264996466,0.20189605613288986,0.3136976380699026,Moderate
0.38641556183058123,0.9832414364723987,0.5605221848950899,0.19169927116163443,0.4454054285778348,0.1517066155038984,0.914188424133511,0.1385474424446943,0.4081646649015549,0.19571341492826522,Moderate
0.4063230318455793,0.8084602894771483,0.9813282911384428,0.9112697889835111,0.3550947663631898,0.5669504756388102,0.5261828101048603,0.03075294050971633,0.40881141239231533,0.5160618223609771,High
0.16683823442083467,0.15994080236692865,0.5183151152025223,0.01929913222698476,0.4956613440350883,0.764432862370192,0.13706269597417953,0.9343745403825013,0.3175581396196847,0.9102271992824473,Low
0.023085480551770177,0.2777640494772551,0.9276382991901473,0.6534319241743621,0.8703290345540943,0.7575838327190574,0.5727532592481626,0.14772830585057428,0.14854515150998093,0.043546577843375345,High
0.13338123663774282,0.3298158088563611,0.4073349205032607,0.3844089309151849,0.7758614386586519,0.525631914599504,0.09132764436533236,0.8096523320704518,0.004373679100979522,0.7658040880308877,High
0.6546214957970551,0.6503655604954457,0.9988448271846312,0.6726487394323711,0.08398950138915895,0.6247394599064581,0.20379383529992168,0.8232099421806358,0.9702350624280206,0.5724732279387089,High
0.8022888163636875,0.7569947594896556,0.5792200352275578,0.5886917203634046,0.8903091977745643,0.7575269941328445,0.031108584187416133,0.708705200549003,0.943499229703927,0.42544911655181694,Low
